13.794505273951081,100.32483399496417
13.794445362474676,100.32482863054612
13.794380241287232,100.32483131275514
13.794312515233024,100.32483131275514
13.794221772871753,100.32482980401257
13.794143627369783,100.32482980401257
13.794044643029704,100.32483248622158
13.793958682910848,100.32484321505764
13.79391179555993,100.32489685923794
13.793917005266056,100.32502828747967
13.79389877129413,100.32520531327465
13.793893561587595,100.32539575011471
13.793893561587595,100.32558082253674
13.793893561587595,100.32570420415142
13.793893561587595,100.3258275857661
13.793896481872322,100.32599395606667
13.79395118378439,100.32602077815685
13.794037143906019,100.32601809594782
13.794125708846693,100.32601809594782
13.794190830105164,100.32601273152979
13.794263765893069,100.32601273152979
13.794315862870473,100.32601809594782
13.794394008314788,100.32600468490273
13.79445652465138,100.32599395606667
13.794513831278564,100.32599127385767
